0,1,2,3,4,5,6
logs,obtained,good quality,Hole U1341B,"The vessel was offset 20 m east of Hole U1341A. Hole U1341B was spudded at 2245 h on 28 July. The first APC barrel recovered 8.7 m of core and an official seafloor depth was established at 2150.9 m DRF. APC coring continued through Core 323-U1341B18H to 166.7 m DSF using nonmagnetic coring assemblies and with the FlexIt orien­ tation tool installed. Coring with the APC system was suspended at Core 323- U1341B-56H after three successive short, incomplete short strokes of the core barrel. A new continuous APC coring record was established with continuous piston cores from the mudline to 458.4 m DSF or CSF. The XCB coring system was then deployed from Cores 323-U1341B-57X through 71X. The hole was terminated after Core 323- U1341A-71X when the total depth of the hole reached 600.0 m DSF. APC core recov­ ery for Hole U1341B was 102% with 467.64 m recovered. XCB core recovery for Hole U1341B was 88.2% with 126.9 m recovered. Total core recovery was 98.7% with 594.5 m recovered. The coring tools were secured and the hole was swept clean and then displaced with 200 bbl of high-viscosity logging mud. No fill was identified at total depth. The top drive was set back and the drill pipe was tripped to 80 m DSF while monitoring the hole for problems. The end-of-pipe (EOP) was placed at \~80.0 m DSF. Rig-up for wireline logging began at 1930 h on 31 July. Two logging strings were de­ ployed. The triple combo tool string reached a total hole depth of 600 m WSF and good quality logs were obtained. The FMS-sonic tool string also reached total depth of 600 m WSF and also obtained good data on both passes. Wireline logging in Hole U1341B was successfully concluded and all logging equipment was rigged down by 1530 h on 1 August.",92,Expedition 323 Preliminary Report
FMS-sonic tool string,reached,total depth of 600 m WSF,Hole U1341B,"The vessel was offset 20 m east of Hole U1341A. Hole U1341B was spudded at 2245 h on 28 July. The first APC barrel recovered 8.7 m of core and an official seafloor depth was established at 2150.9 m DRF. APC coring continued through Core 323-U1341B18H to 166.7 m DSF using nonmagnetic coring assemblies and with the FlexIt orien­ tation tool installed. Coring with the APC system was suspended at Core 323- U1341B-56H after three successive short, incomplete short strokes of the core barrel. A new continuous APC coring record was established with continuous piston cores from the mudline to 458.4 m DSF or CSF. The XCB coring system was then deployed from Cores 323-U1341B-57X through 71X. The hole was terminated after Core 323- U1341A-71X when the total depth of the hole reached 600.0 m DSF. APC core recov­ ery for Hole U1341B was 102% with 467.64 m recovered. XCB core recovery for Hole U1341B was 88.2% with 126.9 m recovered. Total core recovery was 98.7% with 594.5 m recovered. The coring tools were secured and the hole was swept clean and then displaced with 200 bbl of high-viscosity logging mud. No fill was identified at total depth. The top drive was set back and the drill pipe was tripped to 80 m DSF while monitoring the hole for problems. The end-of-pipe (EOP) was placed at \~80.0 m DSF. Rig-up for wireline logging began at 1930 h on 31 July. Two logging strings were de­ ployed. The triple combo tool string reached a total hole depth of 600 m WSF and good quality logs were obtained. The FMS-sonic tool string also reached total depth of 600 m WSF and also obtained good data on both passes. Wireline logging in Hole U1341B was successfully concluded and all logging equipment was rigged down by 1530 h on 1 August.",92,Expedition 323 Preliminary Report
data,obtained,good on both passes,Hole U1341B,"The vessel was offset 20 m east of Hole U1341A. Hole U1341B was spudded at 2245 h on 28 July. The first APC barrel recovered 8.7 m of core and an official seafloor depth was established at 2150.9 m DRF. APC coring continued through Core 323-U1341B18H to 166.7 m DSF using nonmagnetic coring assemblies and with the FlexIt orien­ tation tool installed. Coring with the APC system was suspended at Core 323- U1341B-56H after three successive short, incomplete short strokes of the core barrel. A new continuous APC coring record was established with continuous piston cores from the mudline to 458.4 m DSF or CSF. The XCB coring system was then deployed from Cores 323-U1341B-57X through 71X. The hole was terminated after Core 323- U1341A-71X when the total depth of the hole reached 600.0 m DSF. APC core recov­ ery for Hole U1341B was 102% with 467.64 m recovered. XCB core recovery for Hole U1341B was 88.2% with 126.9 m recovered. Total core recovery was 98.7% with 594.5 m recovered. The coring tools were secured and the hole was swept clean and then displaced with 200 bbl of high-viscosity logging mud. No fill was identified at total depth. The top drive was set back and the drill pipe was tripped to 80 m DSF while monitoring the hole for problems. The end-of-pipe (EOP) was placed at \~80.0 m DSF. Rig-up for wireline logging began at 1930 h on 31 July. Two logging strings were de­ ployed. The triple combo tool string reached a total hole depth of 600 m WSF and good quality logs were obtained. The FMS-sonic tool string also reached total depth of 600 m WSF and also obtained good data on both passes. Wireline logging in Hole U1341B was successfully concluded and all logging equipment was rigged down by 1530 h on 1 August.",92,Expedition 323 Preliminary Report
wireline logging,concluded,in Hole U1341B,Hole U1341B,"The vessel was offset 20 m east of Hole U1341A. Hole U1341B was spudded at 2245 h on 28 July. The first APC barrel recovered 8.7 m of core and an official seafloor depth was established at 2150.9 m DRF. APC coring continued through Core 323-U1341B18H to 166.7 m DSF using nonmagnetic coring assemblies and with the FlexIt orien­ tation tool installed. Coring with the APC system was suspended at Core 323- U1341B-56H after three successive short, incomplete short strokes of the core barrel. A new continuous APC coring record was established with continuous piston cores from the mudline to 458.4 m DSF or CSF. The XCB coring system was then deployed from Cores 323-U1341B-57X through 71X. The hole was terminated after Core 323- U1341A-71X when the total depth of the hole reached 600.0 m DSF. APC core recov­ ery for Hole U1341B was 102% with 467.64 m recovered. XCB core recovery for Hole U1341B was 88.2% with 126.9 m recovered. Total core recovery was 98.7% with 594.5 m recovered. The coring tools were secured and the hole was swept clean and then displaced with 200 bbl of high-viscosity logging mud. No fill was identified at total depth. The top drive was set back and the drill pipe was tripped to 80 m DSF while monitoring the hole for problems. The end-of-pipe (EOP) was placed at \~80.0 m DSF. Rig-up for wireline logging began at 1930 h on 31 July. Two logging strings were de­ ployed. The triple combo tool string reached a total hole depth of 600 m WSF and good quality logs were obtained. The FMS-sonic tool string also reached total depth of 600 m WSF and also obtained good data on both passes. Wireline logging in Hole U1341B was successfully concluded and all logging equipment was rigged down by 1530 h on 1 August.",92,Expedition 323 Preliminary Report
logging equipment,rigger down,by 1530 h on 1 August,Hole U1341B,"The vessel was offset 20 m east of Hole U1341A. Hole U1341B was spudded at 2245 h on 28 July. The first APC barrel recovered 8.7 m of core and an official seafloor depth was established at 2150.9 m DRF. APC coring continued through Core 323-U1341B18H to 166.7 m DSF using nonmagnetic coring assemblies and with the FlexIt orien­ tation tool installed. Coring with the APC system was suspended at Core 323- U1341B-56H after three successive short, incomplete short strokes of the core barrel. A new continuous APC coring record was established with continuous piston cores from the mudline to 458.4 m DSF or CSF. The XCB coring system was then deployed from Cores 323-U1341B-57X through 71X. The hole was terminated after Core 323- U1341A-71X when the total depth of the hole reached 600.0 m DSF. APC core recov­ ery for Hole U1341B was 102% with 467.64 m recovered. XCB core recovery for Hole U1341B was 88.2% with 126.9 m recovered. Total core recovery was 98.7% with 594.5 m recovered. The coring tools were secured and the hole was swept clean and then displaced with 200 bbl of high-viscosity logging mud. No fill was identified at total depth. The top drive was set back and the drill pipe was tripped to 80 m DSF while monitoring the hole for problems. The end-of-pipe (EOP) was placed at \~80.0 m DSF. Rig-up for wireline logging began at 1930 h on 31 July. Two logging strings were de­ ployed. The triple combo tool string reached a total hole depth of 600 m WSF and good quality logs were obtained. The FMS-sonic tool string also reached total depth of 600 m WSF and also obtained good data on both passes. Wireline logging in Hole U1341B was successfully concluded and all logging equipment was rigged down by 1530 h on 1 August.",92,Expedition 323 Preliminary Report
Hole U1341C,commenced,1555 h on 1 August,Hole U1341C,Operations in Hole U1341C commenced at 1555 h on 1 August. The vessel was moved 20 m east of Hole U1341B. Hole U1341C was spudded at 1810 h. The first APC barrel recovered 5.5 m of core and an official seafloor depth was established at 2150.9 m DRF. APC coring continued through Core 323-U1341C-17H to 147 m DSF using nonmagnetic coring assemblies and with the FlexIt orientation tool installed. Stan­ dard steel core barrels were then installed and coring continued through Core 323- U1341C-27H (230 m DSF). Overall core recovery for the APC was 242.06 m (106.2%).,92,Expedition 323 Preliminary Report
vessel,moved,20 m east of Hole U1341B,Hole U1341C,Operations in Hole U1341C commenced at 1555 h on 1 August. The vessel was moved 20 m east of Hole U1341B. Hole U1341C was spudded at 1810 h. The first APC barrel recovered 5.5 m of core and an official seafloor depth was established at 2150.9 m DRF. APC coring continued through Core 323-U1341C-17H to 147 m DSF using nonmagnetic coring assemblies and with the FlexIt orientation tool installed. Stan­ dard steel core barrels were then installed and coring continued through Core 323- U1341C-27H (230 m DSF). Overall core recovery for the APC was 242.06 m (106.2%).,92,Expedition 323 Preliminary Report
Hole U1341C,spudded,1810 h,Hole U1341C,Operations in Hole U1341C commenced at 1555 h on 1 August. The vessel was moved 20 m east of Hole U1341B. Hole U1341C was spudded at 1810 h. The first APC barrel recovered 5.5 m of core and an official seafloor depth was established at 2150.9 m DRF. APC coring continued through Core 323-U1341C-17H to 147 m DSF using nonmagnetic coring assemblies and with the FlexIt orientation tool installed. Stan­ dard steel core barrels were then installed and coring continued through Core 323- U1341C-27H (230 m DSF). Overall core recovery for the APC was 242.06 m (106.2%).,92,Expedition 323 Preliminary Report
APC coring,continued through,Core 323-U1341C-17H to 147 m DSF,Hole U1341C,Operations in Hole U1341C commenced at 1555 h on 1 August. The vessel was moved 20 m east of Hole U1341B. Hole U1341C was spudded at 1810 h. The first APC barrel recovered 5.5 m of core and an official seafloor depth was established at 2150.9 m DRF. APC coring continued through Core 323-U1341C-17H to 147 m DSF using nonmagnetic coring assemblies and with the FlexIt orientation tool installed. Stan­ dard steel core barrels were then installed and coring continued through Core 323- U1341C-27H (230 m DSF). Overall core recovery for the APC was 242.06 m (106.2%).,92,Expedition 323 Preliminary Report
standard steel core barrels,installed,after Core 323-U1341C-17H,Hole U1341C,Operations in Hole U1341C commenced at 1555 h on 1 August. The vessel was moved 20 m east of Hole U1341B. Hole U1341C was spudded at 1810 h. The first APC barrel recovered 5.5 m of core and an official seafloor depth was established at 2150.9 m DRF. APC coring continued through Core 323-U1341C-17H to 147 m DSF using nonmagnetic coring assemblies and with the FlexIt orientation tool installed. Stan­ dard steel core barrels were then installed and coring continued through Core 323- U1341C-27H (230 m DSF). Overall core recovery for the APC was 242.06 m (106.2%).,92,Expedition 323 Preliminary Report
coring,continued through,Core 323-U1341C-27H (230 m DSF),Hole U1341C,Operations in Hole U1341C commenced at 1555 h on 1 August. The vessel was moved 20 m east of Hole U1341B. Hole U1341C was spudded at 1810 h. The first APC barrel recovered 5.5 m of core and an official seafloor depth was established at 2150.9 m DRF. APC coring continued through Core 323-U1341C-17H to 147 m DSF using nonmagnetic coring assemblies and with the FlexIt orientation tool installed. Stan­ dard steel core barrels were then installed and coring continued through Core 323- U1341C-27H (230 m DSF). Overall core recovery for the APC was 242.06 m (106.2%).,92,Expedition 323 Preliminary Report
APC,overall core recovery,242.06 m (106.2%),Hole U1341C,Operations in Hole U1341C commenced at 1555 h on 1 August. The vessel was moved 20 m east of Hole U1341B. Hole U1341C was spudded at 1810 h. The first APC barrel recovered 5.5 m of core and an official seafloor depth was established at 2150.9 m DRF. APC coring continued through Core 323-U1341C-17H to 147 m DSF using nonmagnetic coring assemblies and with the FlexIt orientation tool installed. Stan­ dard steel core barrels were then installed and coring continued through Core 323- U1341C-27H (230 m DSF). Overall core recovery for the APC was 242.06 m (106.2%).,92,Expedition 323 Preliminary Report
Hole U1342A,cored using,APC system to refusal,Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
Hole U1342A,deployed,XCB system to confirm formation material,Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
Hole U1342A,recovered,0.5 m of basalt,Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
Hole U1342C,cored using,APC system to 45.4 m DSF,Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
Hole U1342D,cored using,APC system to 44.0 m DSF,Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
Hole U1342D,drilled ahead,18.6 m to determine if the basalt was continuous,Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
Hole U1342D,deployed,XCB system to take 13 cores of hard rock to the total hole depth of 127.4 m DSF,Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
Site U1342,provided,a complete set of site-specific tide tables,Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
Site U1342,used,tide tables to make adjustments relative to initial mudline core and for each successive core in each hole,Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
APC coring,penetrated,182 m,Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
APC coring,recovered,194.11 m (106.7% recovery),Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
XCB coring,penetrated,66.1 m,Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
XCB coring,recovered,41.54 m (62.8% recovery),Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
Total cored interval,penetrated,248.1 m,Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
Total cored interval,recovered,235.65 m (95% total recovery),Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
Time spent at Site U1342,duration,33.25 h or 1.4 days,Site U1342,"Four holes were drilled at this site. The first was cored using the APC system to refusal. When refusal was met early, the XCB system was deployed to confirm formation ma­ terial. The XCB recovered 0.5 m of basalt, effectively ending Hole U1342A. The sec­ ond hole, U1342B, was dedicated to microbiology. Hole U1342C was cored with the APC system to 45.4 m DSF. The last hole, U1342D, was APC cored to 44.0 m DSF. At that point, a center bit was dropped and the hole was drilled ahead for 18.6 m to de­ termine if the basalt was continuous or not. At a drilling break, the XCB system was deployed and used to take 13 cores of hard rock to the total hole depth of 127.4 m DSF. A complete set of site-specific tide tables was provided by the science party for Site U1342. The tide tables were used to make adjustments relative to initial mudline core and for each successive core in each hole. APC coring totals included 182 m pen­ etrated with 194.11 m recovered (a recovery of 106.7%). XCB coring totals for Site U1342 included 66.1 m of penetration with 41.54 m recovered (62.8% recovery). The total cored interval was 248.1 m with 235.65 m of core recovered for a 95% total re­ covery. The time spent at Site U1342 was 33.25 h or 1.4 days.",92,Expedition 323 Preliminary Report
