0,1,2,3,4,5,6
磁带,对应,生物地层框架,Site U1336,"The magnetozones in the upper \~80 m CSF-A correlate well with the biostratigraphic framework. At the top of Hole U1336A, magnetozones in Cores 320-U1336A-1H and 2H tentatively correlate with the interval from the base of Chron C5Ar.3r to the base of C5ABn. Core 320-U1336A-3H contains one polarity interval, corresponding to po­ larity Chrons C5ACn and C5ADn, but Chron C5ACr was not identified. Core 320- U1336A-4H includes Chrons C5ADr and C5Bn, and the top of Chron C5Br occurs at the base of Core 320-U1336A-4H and terminates at the base of Core 5H. Below Chron C5Br the correlation with the GPTS is relatively unambiguous through Core 320- U1336A-9H, which contains the upper portions of Chron C6n. Between \~80 and \~160 m CSF-A the magnetization of the sediment deteriorates below analytical noise level within the greenish gray core interval as observed at Site U1335. Below \~160 m CSF-A a reversal pattern is discernible and tentatively correlates with Chrons C6Cr through C7An.",71,Expedition 320 Preliminary Report
Hole U1336A顶部,包含,磁带从C5Ar.3r基部到C5ABn基部,Site U1336,"The magnetozones in the upper \~80 m CSF-A correlate well with the biostratigraphic framework. At the top of Hole U1336A, magnetozones in Cores 320-U1336A-1H and 2H tentatively correlate with the interval from the base of Chron C5Ar.3r to the base of C5ABn. Core 320-U1336A-3H contains one polarity interval, corresponding to po­ larity Chrons C5ACn and C5ADn, but Chron C5ACr was not identified. Core 320- U1336A-4H includes Chrons C5ADr and C5Bn, and the top of Chron C5Br occurs at the base of Core 320-U1336A-4H and terminates at the base of Core 5H. Below Chron C5Br the correlation with the GPTS is relatively unambiguous through Core 320- U1336A-9H, which contains the upper portions of Chron C6n. Between \~80 and \~160 m CSF-A the magnetization of the sediment deteriorates below analytical noise level within the greenish gray core interval as observed at Site U1335. Below \~160 m CSF-A a reversal pattern is discernible and tentatively correlates with Chrons C6Cr through C7An.",71,Expedition 320 Preliminary Report
Core 320-U1336A-3H,包含,一个极性区间，对应于C5ACn和C5ADn,Site U1336,"The magnetozones in the upper \~80 m CSF-A correlate well with the biostratigraphic framework. At the top of Hole U1336A, magnetozones in Cores 320-U1336A-1H and 2H tentatively correlate with the interval from the base of Chron C5Ar.3r to the base of C5ABn. Core 320-U1336A-3H contains one polarity interval, corresponding to po­ larity Chrons C5ACn and C5ADn, but Chron C5ACr was not identified. Core 320- U1336A-4H includes Chrons C5ADr and C5Bn, and the top of Chron C5Br occurs at the base of Core 320-U1336A-4H and terminates at the base of Core 5H. Below Chron C5Br the correlation with the GPTS is relatively unambiguous through Core 320- U1336A-9H, which contains the upper portions of Chron C6n. Between \~80 and \~160 m CSF-A the magnetization of the sediment deteriorates below analytical noise level within the greenish gray core interval as observed at Site U1335. Below \~160 m CSF-A a reversal pattern is discernible and tentatively correlates with Chrons C6Cr through C7An.",71,Expedition 320 Preliminary Report
Core 320-U1336A-4H,包含,C5ADr和C5Bn,Site U1336,"The magnetozones in the upper \~80 m CSF-A correlate well with the biostratigraphic framework. At the top of Hole U1336A, magnetozones in Cores 320-U1336A-1H and 2H tentatively correlate with the interval from the base of Chron C5Ar.3r to the base of C5ABn. Core 320-U1336A-3H contains one polarity interval, corresponding to po­ larity Chrons C5ACn and C5ADn, but Chron C5ACr was not identified. Core 320- U1336A-4H includes Chrons C5ADr and C5Bn, and the top of Chron C5Br occurs at the base of Core 320-U1336A-4H and terminates at the base of Core 5H. Below Chron C5Br the correlation with the GPTS is relatively unambiguous through Core 320- U1336A-9H, which contains the upper portions of Chron C6n. Between \~80 and \~160 m CSF-A the magnetization of the sediment deteriorates below analytical noise level within the greenish gray core interval as observed at Site U1335. Below \~160 m CSF-A a reversal pattern is discernible and tentatively correlates with Chrons C6Cr through C7An.",71,Expedition 320 Preliminary Report
Core 320-U1336A-4H顶部,对应,C5Br基部,Site U1336,"The magnetozones in the upper \~80 m CSF-A correlate well with the biostratigraphic framework. At the top of Hole U1336A, magnetozones in Cores 320-U1336A-1H and 2H tentatively correlate with the interval from the base of Chron C5Ar.3r to the base of C5ABn. Core 320-U1336A-3H contains one polarity interval, corresponding to po­ larity Chrons C5ACn and C5ADn, but Chron C5ACr was not identified. Core 320- U1336A-4H includes Chrons C5ADr and C5Bn, and the top of Chron C5Br occurs at the base of Core 320-U1336A-4H and terminates at the base of Core 5H. Below Chron C5Br the correlation with the GPTS is relatively unambiguous through Core 320- U1336A-9H, which contains the upper portions of Chron C6n. Between \~80 and \~160 m CSF-A the magnetization of the sediment deteriorates below analytical noise level within the greenish gray core interval as observed at Site U1335. Below \~160 m CSF-A a reversal pattern is discernible and tentatively correlates with Chrons C6Cr through C7An.",71,Expedition 320 Preliminary Report
Core 320-U1336A-5H基部,对应,C5Br终止,Site U1336,"The magnetozones in the upper \~80 m CSF-A correlate well with the biostratigraphic framework. At the top of Hole U1336A, magnetozones in Cores 320-U1336A-1H and 2H tentatively correlate with the interval from the base of Chron C5Ar.3r to the base of C5ABn. Core 320-U1336A-3H contains one polarity interval, corresponding to po­ larity Chrons C5ACn and C5ADn, but Chron C5ACr was not identified. Core 320- U1336A-4H includes Chrons C5ADr and C5Bn, and the top of Chron C5Br occurs at the base of Core 320-U1336A-4H and terminates at the base of Core 5H. Below Chron C5Br the correlation with the GPTS is relatively unambiguous through Core 320- U1336A-9H, which contains the upper portions of Chron C6n. Between \~80 and \~160 m CSF-A the magnetization of the sediment deteriorates below analytical noise level within the greenish gray core interval as observed at Site U1335. Below \~160 m CSF-A a reversal pattern is discernible and tentatively correlates with Chrons C6Cr through C7An.",71,Expedition 320 Preliminary Report
Core 320-U1336A-9H,包含,C6n的上部,Site U1336,"The magnetozones in the upper \~80 m CSF-A correlate well with the biostratigraphic framework. At the top of Hole U1336A, magnetozones in Cores 320-U1336A-1H and 2H tentatively correlate with the interval from the base of Chron C5Ar.3r to the base of C5ABn. Core 320-U1336A-3H contains one polarity interval, corresponding to po­ larity Chrons C5ACn and C5ADn, but Chron C5ACr was not identified. Core 320- U1336A-4H includes Chrons C5ADr and C5Bn, and the top of Chron C5Br occurs at the base of Core 320-U1336A-4H and terminates at the base of Core 5H. Below Chron C5Br the correlation with the GPTS is relatively unambiguous through Core 320- U1336A-9H, which contains the upper portions of Chron C6n. Between \~80 and \~160 m CSF-A the magnetization of the sediment deteriorates below analytical noise level within the greenish gray core interval as observed at Site U1335. Below \~160 m CSF-A a reversal pattern is discernible and tentatively correlates with Chrons C6Cr through C7An.",71,Expedition 320 Preliminary Report
80-160 m CSF-A,特征,磁化水平低于分析噪声水平,Site U1336,"The magnetozones in the upper \~80 m CSF-A correlate well with the biostratigraphic framework. At the top of Hole U1336A, magnetozones in Cores 320-U1336A-1H and 2H tentatively correlate with the interval from the base of Chron C5Ar.3r to the base of C5ABn. Core 320-U1336A-3H contains one polarity interval, corresponding to po­ larity Chrons C5ACn and C5ADn, but Chron C5ACr was not identified. Core 320- U1336A-4H includes Chrons C5ADr and C5Bn, and the top of Chron C5Br occurs at the base of Core 320-U1336A-4H and terminates at the base of Core 5H. Below Chron C5Br the correlation with the GPTS is relatively unambiguous through Core 320- U1336A-9H, which contains the upper portions of Chron C6n. Between \~80 and \~160 m CSF-A the magnetization of the sediment deteriorates below analytical noise level within the greenish gray core interval as observed at Site U1335. Below \~160 m CSF-A a reversal pattern is discernible and tentatively correlates with Chrons C6Cr through C7An.",71,Expedition 320 Preliminary Report
160 m CSF-A以下,特征,可识别的反转模式，对应于C6Cr到C7An,Site U1336,"The magnetozones in the upper \~80 m CSF-A correlate well with the biostratigraphic framework. At the top of Hole U1336A, magnetozones in Cores 320-U1336A-1H and 2H tentatively correlate with the interval from the base of Chron C5Ar.3r to the base of C5ABn. Core 320-U1336A-3H contains one polarity interval, corresponding to po­ larity Chrons C5ACn and C5ADn, but Chron C5ACr was not identified. Core 320- U1336A-4H includes Chrons C5ADr and C5Bn, and the top of Chron C5Br occurs at the base of Core 320-U1336A-4H and terminates at the base of Core 5H. Below Chron C5Br the correlation with the GPTS is relatively unambiguous through Core 320- U1336A-9H, which contains the upper portions of Chron C6n. Between \~80 and \~160 m CSF-A the magnetization of the sediment deteriorates below analytical noise level within the greenish gray core interval as observed at Site U1335. Below \~160 m CSF-A a reversal pattern is discernible and tentatively correlates with Chrons C6Cr through C7An.",71,Expedition 320 Preliminary Report
Site U1336,has LSRs,9 m/m.y. for the upper 74 m of the section on the corrected CCSFA depth scale,Site U1336,Biostratigraphic datums and magnetostratigraphy results allow the calculation of av­ erage LSRs that are 9 m/m.y. for the upper 74 m of the section on the corrected CCSFA depth scale. Site U1336 LSRs increase from 12 m/m.y. in the lower Miocene to 15 m/m.y. in the Oligocene. There are no apparent hiatuses in the shipboard biostrati­ graphic resolution.,71,Expedition 320 Preliminary Report
Site U1336 LSRs,increase from,12 m/m.y. in the lower Miocene to 15 m/m.y. in the Oligocene,Site U1336,Biostratigraphic datums and magnetostratigraphy results allow the calculation of av­ erage LSRs that are 9 m/m.y. for the upper 74 m of the section on the corrected CCSFA depth scale. Site U1336 LSRs increase from 12 m/m.y. in the lower Miocene to 15 m/m.y. in the Oligocene. There are no apparent hiatuses in the shipboard biostrati­ graphic resolution.,71,Expedition 320 Preliminary Report
physical property program,conducted on,"whole cores, split cores, and discrete samples",Site U1336,"A complete physical property program was conducted on whole cores, split cores, and discrete samples. Hole U1336B was analyzed only using the WRMSL and NGR detec­ tor. Physical property data for Hole U1336B have not been filtered for drilling distur­ bances.",71,Expedition 320 Preliminary Report
Hole U1336B,analyzed using,WRMSL and NGR detector,Site U1336,"A complete physical property program was conducted on whole cores, split cores, and discrete samples. Hole U1336B was analyzed only using the WRMSL and NGR detec­ tor. Physical property data for Hole U1336B have not been filtered for drilling distur­ bances.",71,Expedition 320 Preliminary Report
physical property data for Hole U1336B,filtered for,drilling disturbances (not filtered),Site U1336,"A complete physical property program was conducted on whole cores, split cores, and discrete samples. Hole U1336B was analyzed only using the WRMSL and NGR detec­ tor. Physical property data for Hole U1336B have not been filtered for drilling distur­ bances.",71,Expedition 320 Preliminary Report
Unit I,has,magnetic susceptibility values from 5 × 10–5 to 30 × 10–5 SI,Site U1336,"Magnetic susceptibility measurements correlate well with the major differences in li­ thology of Site U1336. Magnetic susceptibility values are highest in Unit I with high amplitude and frequency variations from 5 × 10–5 to 30 × 10–5 SI. In Unit II, they de­ crease from \~10 × 10–5 to near 0 SI. There is a slight increase in the amplitude and fre­ quency of the variation in Unit III. The highest NGRs are present at the seafloor (\~56 cps), rapidly decrease with depth in Unit I, and then are very low (2 cps) in Unit II.",71,Expedition 320 Preliminary Report
Unit II,has,magnetic susceptibility values from ~10 × 10–5 to near 0 SI,Site U1336,"Magnetic susceptibility measurements correlate well with the major differences in li­ thology of Site U1336. Magnetic susceptibility values are highest in Unit I with high amplitude and frequency variations from 5 × 10–5 to 30 × 10–5 SI. In Unit II, they de­ crease from \~10 × 10–5 to near 0 SI. There is a slight increase in the amplitude and fre­ quency of the variation in Unit III. The highest NGRs are present at the seafloor (\~56 cps), rapidly decrease with depth in Unit I, and then are very low (2 cps) in Unit II.",71,Expedition 320 Preliminary Report
Unit III,has,slight increase in amplitude and frequency of magnetic susceptibility variation,Site U1336,"Magnetic susceptibility measurements correlate well with the major differences in li­ thology of Site U1336. Magnetic susceptibility values are highest in Unit I with high amplitude and frequency variations from 5 × 10–5 to 30 × 10–5 SI. In Unit II, they de­ crease from \~10 × 10–5 to near 0 SI. There is a slight increase in the amplitude and fre­ quency of the variation in Unit III. The highest NGRs are present at the seafloor (\~56 cps), rapidly decrease with depth in Unit I, and then are very low (2 cps) in Unit II.",71,Expedition 320 Preliminary Report
seafloor,has,highest NGRs (~56 cps),Site U1336,"Magnetic susceptibility measurements correlate well with the major differences in li­ thology of Site U1336. Magnetic susceptibility values are highest in Unit I with high amplitude and frequency variations from 5 × 10–5 to 30 × 10–5 SI. In Unit II, they de­ crease from \~10 × 10–5 to near 0 SI. There is a slight increase in the amplitude and fre­ quency of the variation in Unit III. The highest NGRs are present at the seafloor (\~56 cps), rapidly decrease with depth in Unit I, and then are very low (2 cps) in Unit II.",71,Expedition 320 Preliminary Report
Velocities,are between,1480 and 1500 m/s in Unit I,Site U1336,"Velocities are between 1480 and 1500 m/s in Unit I and between 1480 and 1530 m/s in Unit II. At \~176 m CSF-A velocities begin to increase rapidly into Unit III, from 1530 to \~1960 m/s at 208 m CSF-A. The remainder of Unit III shows high-frequency and high-amplitude variation averaging 1910 m/s in this more lithified interval.",72,Expedition 320 Preliminary Report
Velocities,begin to increase rapidly,at ~176 m CSF-A into Unit III,Site U1336,"Velocities are between 1480 and 1500 m/s in Unit I and between 1480 and 1530 m/s in Unit II. At \~176 m CSF-A velocities begin to increase rapidly into Unit III, from 1530 to \~1960 m/s at 208 m CSF-A. The remainder of Unit III shows high-frequency and high-amplitude variation averaging 1910 m/s in this more lithified interval.",72,Expedition 320 Preliminary Report
Velocities,increase from,1530 to ~1960 m/s at 208 m CSF-A,Site U1336,"Velocities are between 1480 and 1500 m/s in Unit I and between 1480 and 1530 m/s in Unit II. At \~176 m CSF-A velocities begin to increase rapidly into Unit III, from 1530 to \~1960 m/s at 208 m CSF-A. The remainder of Unit III shows high-frequency and high-amplitude variation averaging 1910 m/s in this more lithified interval.",72,Expedition 320 Preliminary Report
Velocities,show,high-frequency and high-amplitude variation in Unit III,Site U1336,"Velocities are between 1480 and 1500 m/s in Unit I and between 1480 and 1530 m/s in Unit II. At \~176 m CSF-A velocities begin to increase rapidly into Unit III, from 1530 to \~1960 m/s at 208 m CSF-A. The remainder of Unit III shows high-frequency and high-amplitude variation averaging 1910 m/s in this more lithified interval.",72,Expedition 320 Preliminary Report
Velocities,average,1910 m/s in the more lithified interval of Unit III,Site U1336,"Velocities are between 1480 and 1500 m/s in Unit I and between 1480 and 1530 m/s in Unit II. At \~176 m CSF-A velocities begin to increase rapidly into Unit III, from 1530 to \~1960 m/s at 208 m CSF-A. The remainder of Unit III shows high-frequency and high-amplitude variation averaging 1910 m/s in this more lithified interval.",72,Expedition 320 Preliminary Report
Unit I,wet bulk density,1.4–1.7 g/cm3,Site U1336,"Wet bulk density is lowest in Unit I (1.4–1.7 g/cm3), which contains a large amount of clay, radiolarians, and diatoms, and then increases slightly and is more uniform (\~1.7 g/cm3) in Unit II. In Unit III wet bulk density becomes variable deeper than 180 m CSF-A, averaging 1.9 g/cm3. Grain density variations match changes in lithology. At the top of the section, grain density is 3.0 g/cm3 and falls rapidly, reflecting clayrich sediments that grade rapidly into nannofossil ooze. Grain density averages 2.7 g/ cm3 for most of the succession (varying from 2.6 to 3.0 g/cm3); this reflects the dom­ inance of carbonate material through the succession (grain density of calcite = 2.70 g/cm3). Porosity is highest in Unit I, varying from 65% to 80%, and decreases gradu­ ally toward the base of Unit II to 55%–60% at \~184 m CSF-A. In Unit III, porosity ranges from 45% to 60%.",72,Expedition 320 Preliminary Report
Unit II,wet bulk density,~1.7 g/cm3,Site U1336,"Wet bulk density is lowest in Unit I (1.4–1.7 g/cm3), which contains a large amount of clay, radiolarians, and diatoms, and then increases slightly and is more uniform (\~1.7 g/cm3) in Unit II. In Unit III wet bulk density becomes variable deeper than 180 m CSF-A, averaging 1.9 g/cm3. Grain density variations match changes in lithology. At the top of the section, grain density is 3.0 g/cm3 and falls rapidly, reflecting clayrich sediments that grade rapidly into nannofossil ooze. Grain density averages 2.7 g/ cm3 for most of the succession (varying from 2.6 to 3.0 g/cm3); this reflects the dom­ inance of carbonate material through the succession (grain density of calcite = 2.70 g/cm3). Porosity is highest in Unit I, varying from 65% to 80%, and decreases gradu­ ally toward the base of Unit II to 55%–60% at \~184 m CSF-A. In Unit III, porosity ranges from 45% to 60%.",72,Expedition 320 Preliminary Report
Unit III,wet bulk density,"variable deeper than 180 m CSF-A, averaging 1.9 g/cm3",Site U1336,"Wet bulk density is lowest in Unit I (1.4–1.7 g/cm3), which contains a large amount of clay, radiolarians, and diatoms, and then increases slightly and is more uniform (\~1.7 g/cm3) in Unit II. In Unit III wet bulk density becomes variable deeper than 180 m CSF-A, averaging 1.9 g/cm3. Grain density variations match changes in lithology. At the top of the section, grain density is 3.0 g/cm3 and falls rapidly, reflecting clayrich sediments that grade rapidly into nannofossil ooze. Grain density averages 2.7 g/ cm3 for most of the succession (varying from 2.6 to 3.0 g/cm3); this reflects the dom­ inance of carbonate material through the succession (grain density of calcite = 2.70 g/cm3). Porosity is highest in Unit I, varying from 65% to 80%, and decreases gradu­ ally toward the base of Unit II to 55%–60% at \~184 m CSF-A. In Unit III, porosity ranges from 45% to 60%.",72,Expedition 320 Preliminary Report
grain density,variations,match changes in lithology,Site U1336,"Wet bulk density is lowest in Unit I (1.4–1.7 g/cm3), which contains a large amount of clay, radiolarians, and diatoms, and then increases slightly and is more uniform (\~1.7 g/cm3) in Unit II. In Unit III wet bulk density becomes variable deeper than 180 m CSF-A, averaging 1.9 g/cm3. Grain density variations match changes in lithology. At the top of the section, grain density is 3.0 g/cm3 and falls rapidly, reflecting clayrich sediments that grade rapidly into nannofossil ooze. Grain density averages 2.7 g/ cm3 for most of the succession (varying from 2.6 to 3.0 g/cm3); this reflects the dom­ inance of carbonate material through the succession (grain density of calcite = 2.70 g/cm3). Porosity is highest in Unit I, varying from 65% to 80%, and decreases gradu­ ally toward the base of Unit II to 55%–60% at \~184 m CSF-A. In Unit III, porosity ranges from 45% to 60%.",72,Expedition 320 Preliminary Report
top of the section,grain density,3.0 g/cm3,Site U1336,"Wet bulk density is lowest in Unit I (1.4–1.7 g/cm3), which contains a large amount of clay, radiolarians, and diatoms, and then increases slightly and is more uniform (\~1.7 g/cm3) in Unit II. In Unit III wet bulk density becomes variable deeper than 180 m CSF-A, averaging 1.9 g/cm3. Grain density variations match changes in lithology. At the top of the section, grain density is 3.0 g/cm3 and falls rapidly, reflecting clayrich sediments that grade rapidly into nannofossil ooze. Grain density averages 2.7 g/ cm3 for most of the succession (varying from 2.6 to 3.0 g/cm3); this reflects the dom­ inance of carbonate material through the succession (grain density of calcite = 2.70 g/cm3). Porosity is highest in Unit I, varying from 65% to 80%, and decreases gradu­ ally toward the base of Unit II to 55%–60% at \~184 m CSF-A. In Unit III, porosity ranges from 45% to 60%.",72,Expedition 320 Preliminary Report
top of the section,sediments,clay-rich,Site U1336,"Wet bulk density is lowest in Unit I (1.4–1.7 g/cm3), which contains a large amount of clay, radiolarians, and diatoms, and then increases slightly and is more uniform (\~1.7 g/cm3) in Unit II. In Unit III wet bulk density becomes variable deeper than 180 m CSF-A, averaging 1.9 g/cm3. Grain density variations match changes in lithology. At the top of the section, grain density is 3.0 g/cm3 and falls rapidly, reflecting clayrich sediments that grade rapidly into nannofossil ooze. Grain density averages 2.7 g/ cm3 for most of the succession (varying from 2.6 to 3.0 g/cm3); this reflects the dom­ inance of carbonate material through the succession (grain density of calcite = 2.70 g/cm3). Porosity is highest in Unit I, varying from 65% to 80%, and decreases gradu­ ally toward the base of Unit II to 55%–60% at \~184 m CSF-A. In Unit III, porosity ranges from 45% to 60%.",72,Expedition 320 Preliminary Report
grain density,average,2.7 g/cm3,Site U1336,"Wet bulk density is lowest in Unit I (1.4–1.7 g/cm3), which contains a large amount of clay, radiolarians, and diatoms, and then increases slightly and is more uniform (\~1.7 g/cm3) in Unit II. In Unit III wet bulk density becomes variable deeper than 180 m CSF-A, averaging 1.9 g/cm3. Grain density variations match changes in lithology. At the top of the section, grain density is 3.0 g/cm3 and falls rapidly, reflecting clayrich sediments that grade rapidly into nannofossil ooze. Grain density averages 2.7 g/ cm3 for most of the succession (varying from 2.6 to 3.0 g/cm3); this reflects the dom­ inance of carbonate material through the succession (grain density of calcite = 2.70 g/cm3). Porosity is highest in Unit I, varying from 65% to 80%, and decreases gradu­ ally toward the base of Unit II to 55%–60% at \~184 m CSF-A. In Unit III, porosity ranges from 45% to 60%.",72,Expedition 320 Preliminary Report
grain density,varies,2.6 to 3.0 g/cm3,Site U1336,"Wet bulk density is lowest in Unit I (1.4–1.7 g/cm3), which contains a large amount of clay, radiolarians, and diatoms, and then increases slightly and is more uniform (\~1.7 g/cm3) in Unit II. In Unit III wet bulk density becomes variable deeper than 180 m CSF-A, averaging 1.9 g/cm3. Grain density variations match changes in lithology. At the top of the section, grain density is 3.0 g/cm3 and falls rapidly, reflecting clayrich sediments that grade rapidly into nannofossil ooze. Grain density averages 2.7 g/ cm3 for most of the succession (varying from 2.6 to 3.0 g/cm3); this reflects the dom­ inance of carbonate material through the succession (grain density of calcite = 2.70 g/cm3). Porosity is highest in Unit I, varying from 65% to 80%, and decreases gradu­ ally toward the base of Unit II to 55%–60% at \~184 m CSF-A. In Unit III, porosity ranges from 45% to 60%.",72,Expedition 320 Preliminary Report
succession,dominance,carbonate material,Site U1336,"Wet bulk density is lowest in Unit I (1.4–1.7 g/cm3), which contains a large amount of clay, radiolarians, and diatoms, and then increases slightly and is more uniform (\~1.7 g/cm3) in Unit II. In Unit III wet bulk density becomes variable deeper than 180 m CSF-A, averaging 1.9 g/cm3. Grain density variations match changes in lithology. At the top of the section, grain density is 3.0 g/cm3 and falls rapidly, reflecting clayrich sediments that grade rapidly into nannofossil ooze. Grain density averages 2.7 g/ cm3 for most of the succession (varying from 2.6 to 3.0 g/cm3); this reflects the dom­ inance of carbonate material through the succession (grain density of calcite = 2.70 g/cm3). Porosity is highest in Unit I, varying from 65% to 80%, and decreases gradu­ ally toward the base of Unit II to 55%–60% at \~184 m CSF-A. In Unit III, porosity ranges from 45% to 60%.",72,Expedition 320 Preliminary Report
calcite,grain density,2.70 g/cm3,Site U1336,"Wet bulk density is lowest in Unit I (1.4–1.7 g/cm3), which contains a large amount of clay, radiolarians, and diatoms, and then increases slightly and is more uniform (\~1.7 g/cm3) in Unit II. In Unit III wet bulk density becomes variable deeper than 180 m CSF-A, averaging 1.9 g/cm3. Grain density variations match changes in lithology. At the top of the section, grain density is 3.0 g/cm3 and falls rapidly, reflecting clayrich sediments that grade rapidly into nannofossil ooze. Grain density averages 2.7 g/ cm3 for most of the succession (varying from 2.6 to 3.0 g/cm3); this reflects the dom­ inance of carbonate material through the succession (grain density of calcite = 2.70 g/cm3). Porosity is highest in Unit I, varying from 65% to 80%, and decreases gradu­ ally toward the base of Unit II to 55%–60% at \~184 m CSF-A. In Unit III, porosity ranges from 45% to 60%.",72,Expedition 320 Preliminary Report
Unit I,porosity,65% to 80%,Site U1336,"Wet bulk density is lowest in Unit I (1.4–1.7 g/cm3), which contains a large amount of clay, radiolarians, and diatoms, and then increases slightly and is more uniform (\~1.7 g/cm3) in Unit II. In Unit III wet bulk density becomes variable deeper than 180 m CSF-A, averaging 1.9 g/cm3. Grain density variations match changes in lithology. At the top of the section, grain density is 3.0 g/cm3 and falls rapidly, reflecting clayrich sediments that grade rapidly into nannofossil ooze. Grain density averages 2.7 g/ cm3 for most of the succession (varying from 2.6 to 3.0 g/cm3); this reflects the dom­ inance of carbonate material through the succession (grain density of calcite = 2.70 g/cm3). Porosity is highest in Unit I, varying from 65% to 80%, and decreases gradu­ ally toward the base of Unit II to 55%–60% at \~184 m CSF-A. In Unit III, porosity ranges from 45% to 60%.",72,Expedition 320 Preliminary Report
Unit II,porosity,55%–60% at ~184 m CSF-A,Site U1336,"Wet bulk density is lowest in Unit I (1.4–1.7 g/cm3), which contains a large amount of clay, radiolarians, and diatoms, and then increases slightly and is more uniform (\~1.7 g/cm3) in Unit II. In Unit III wet bulk density becomes variable deeper than 180 m CSF-A, averaging 1.9 g/cm3. Grain density variations match changes in lithology. At the top of the section, grain density is 3.0 g/cm3 and falls rapidly, reflecting clayrich sediments that grade rapidly into nannofossil ooze. Grain density averages 2.7 g/ cm3 for most of the succession (varying from 2.6 to 3.0 g/cm3); this reflects the dom­ inance of carbonate material through the succession (grain density of calcite = 2.70 g/cm3). Porosity is highest in Unit I, varying from 65% to 80%, and decreases gradu­ ally toward the base of Unit II to 55%–60% at \~184 m CSF-A. In Unit III, porosity ranges from 45% to 60%.",72,Expedition 320 Preliminary Report
Unit III,porosity,45% to 60%,Site U1336,"Wet bulk density is lowest in Unit I (1.4–1.7 g/cm3), which contains a large amount of clay, radiolarians, and diatoms, and then increases slightly and is more uniform (\~1.7 g/cm3) in Unit II. In Unit III wet bulk density becomes variable deeper than 180 m CSF-A, averaging 1.9 g/cm3. Grain density variations match changes in lithology. At the top of the section, grain density is 3.0 g/cm3 and falls rapidly, reflecting clayrich sediments that grade rapidly into nannofossil ooze. Grain density averages 2.7 g/ cm3 for most of the succession (varying from 2.6 to 3.0 g/cm3); this reflects the dom­ inance of carbonate material through the succession (grain density of calcite = 2.70 g/cm3). Porosity is highest in Unit I, varying from 65% to 80%, and decreases gradu­ ally toward the base of Unit II to 55%–60% at \~184 m CSF-A. In Unit III, porosity ranges from 45% to 60%.",72,Expedition 320 Preliminary Report
thermal conductivity,decreases from,1.2 to 1 W/(m·K) through Unit I,Site U1336,"Thermal conductivity decreases from 1.2 to 1 W/(m·K) through Unit I, with a mini­ mum conductivity of 0.91 W/(m·K) at 31 m CSF-A. Units II and III values increase from 1 to 1.4 W/(m·K). Below 183 m CSF-A thermal conductivity decreases because of increased core disturbance by XCB coring.",72,Expedition 320 Preliminary Report
thermal conductivity,has minimum,0.91 W/(m·K) at 31 m CSF-A,Site U1336,"Thermal conductivity decreases from 1.2 to 1 W/(m·K) through Unit I, with a mini­ mum conductivity of 0.91 W/(m·K) at 31 m CSF-A. Units II and III values increase from 1 to 1.4 W/(m·K). Below 183 m CSF-A thermal conductivity decreases because of increased core disturbance by XCB coring.",72,Expedition 320 Preliminary Report
Units II and III,have values,increase from 1 to 1.4 W/(m·K),Site U1336,"Thermal conductivity decreases from 1.2 to 1 W/(m·K) through Unit I, with a mini­ mum conductivity of 0.91 W/(m·K) at 31 m CSF-A. Units II and III values increase from 1 to 1.4 W/(m·K). Below 183 m CSF-A thermal conductivity decreases because of increased core disturbance by XCB coring.",72,Expedition 320 Preliminary Report
thermal conductivity,decreases below,183 m CSF-A,Site U1336,"Thermal conductivity decreases from 1.2 to 1 W/(m·K) through Unit I, with a mini­ mum conductivity of 0.91 W/(m·K) at 31 m CSF-A. Units II and III values increase from 1 to 1.4 W/(m·K). Below 183 m CSF-A thermal conductivity decreases because of increased core disturbance by XCB coring.",72,Expedition 320 Preliminary Report
decrease in thermal conductivity,caused by,increased core disturbance by XCB coring,Site U1336,"Thermal conductivity decreases from 1.2 to 1 W/(m·K) through Unit I, with a mini­ mum conductivity of 0.91 W/(m·K) at 31 m CSF-A. Units II and III values increase from 1 to 1.4 W/(m·K). Below 183 m CSF-A thermal conductivity decreases because of increased core disturbance by XCB coring.",72,Expedition 320 Preliminary Report
spectral reflectance,corresponds to,pronounced lithologic and diagenetic changes,Site U1336,"Spectral reflectance corresponds to pronounced lithologic and diagenetic changes. In Unit I, L* values are lowest (50%–80%) and display high-amplitude variations because of minor lithologic changes. Unit II values are higher and more uniform, and Unit III values are slightly lower and more variable. Variations in b* (blue–yellow) decrease abruptly below 92 m CSF-A.",72,Expedition 320 Preliminary Report
L* values in Unit I,are,lowest (50%–80%),Site U1336,"Spectral reflectance corresponds to pronounced lithologic and diagenetic changes. In Unit I, L* values are lowest (50%–80%) and display high-amplitude variations because of minor lithologic changes. Unit II values are higher and more uniform, and Unit III values are slightly lower and more variable. Variations in b* (blue–yellow) decrease abruptly below 92 m CSF-A.",72,Expedition 320 Preliminary Report
L* values in Unit I,display,high-amplitude variations,Site U1336,"Spectral reflectance corresponds to pronounced lithologic and diagenetic changes. In Unit I, L* values are lowest (50%–80%) and display high-amplitude variations because of minor lithologic changes. Unit II values are higher and more uniform, and Unit III values are slightly lower and more variable. Variations in b* (blue–yellow) decrease abruptly below 92 m CSF-A.",72,Expedition 320 Preliminary Report
