0,1,2,3,4,5,6
Det Norske Veritas,conduct,International Safety Management audit,Honolulu port call,"The ship arrived with two propulsion motors out of service, requiring field coil re­ placement. This was the first priority activity upon arrival. The first day also included offloading of all refrigerated core samples and replacement of the logging winch transmission. During port call, vender representatives were aboard to replace the ele­ vator mechanical interlocks with a solenoid actuated variety, balance the HVAC sys­ tem, and repair and calibrate the Rigwatch rig instrumentation system (RIS). Normal on- and offloading activities took place, including loading of 10 short tons of atta­ pulgite drilling mud left over from the Honolulu 1 port call, and 1537 metric tons of marine gas oil were bunkered. Training was conducted on the Rigwatch RIS and on operation of the Schlumberger logging line winch and wireline heave compensator systems. Other activities included a Det Norske Veritas International Safety Manage­ ment audit of the ship and the arrival of Center for Deep Earth Exploration engineers to discuss the JOIDES Resolution’s core winch regenerative braking system and coring tools.",52,Expedition 321 Preliminary Report
Center for Deep Earth Exploration engineers,arrive to,discuss the JOIDES Resolution’s core winch regenerative braking system,Honolulu port call,"The ship arrived with two propulsion motors out of service, requiring field coil re­ placement. This was the first priority activity upon arrival. The first day also included offloading of all refrigerated core samples and replacement of the logging winch transmission. During port call, vender representatives were aboard to replace the ele­ vator mechanical interlocks with a solenoid actuated variety, balance the HVAC sys­ tem, and repair and calibrate the Rigwatch rig instrumentation system (RIS). Normal on- and offloading activities took place, including loading of 10 short tons of atta­ pulgite drilling mud left over from the Honolulu 1 port call, and 1537 metric tons of marine gas oil were bunkered. Training was conducted on the Rigwatch RIS and on operation of the Schlumberger logging line winch and wireline heave compensator systems. Other activities included a Det Norske Veritas International Safety Manage­ ment audit of the ship and the arrival of Center for Deep Earth Exploration engineers to discuss the JOIDES Resolution’s core winch regenerative braking system and coring tools.",52,Expedition 321 Preliminary Report
Public relation activities,conducted at,Pier 2B cruise ship terminal,Honolulu port call,"Public relation activities were conducted dockside at the Pier 2B cruise ship terminal, the Waikiki Aquarium, and the Marriott Hotel Waikiki. Several high-level dignitaries and other management personnel, including the directors of the National Science Foundation, Ocean Leadership, the University of Hawaii, and Texas A&amp;M University, were in attendance. Ship tours were conducted for dignitaries as well as University of Hawaii faculty and students and high school students and teachers.",52,Expedition 321 Preliminary Report
dignitaries,in attendance,Pier 2B cruise ship terminal,Honolulu port call,"Public relation activities were conducted dockside at the Pier 2B cruise ship terminal, the Waikiki Aquarium, and the Marriott Hotel Waikiki. Several high-level dignitaries and other management personnel, including the directors of the National Science Foundation, Ocean Leadership, the University of Hawaii, and Texas A&amp;M University, were in attendance. Ship tours were conducted for dignitaries as well as University of Hawaii faculty and students and high school students and teachers.",52,Expedition 321 Preliminary Report
directors,of,National Science Foundation,Honolulu port call,"Public relation activities were conducted dockside at the Pier 2B cruise ship terminal, the Waikiki Aquarium, and the Marriott Hotel Waikiki. Several high-level dignitaries and other management personnel, including the directors of the National Science Foundation, Ocean Leadership, the University of Hawaii, and Texas A&amp;M University, were in attendance. Ship tours were conducted for dignitaries as well as University of Hawaii faculty and students and high school students and teachers.",52,Expedition 321 Preliminary Report
ship tours,conducted for,dignitaries,Honolulu port call,"Public relation activities were conducted dockside at the Pier 2B cruise ship terminal, the Waikiki Aquarium, and the Marriott Hotel Waikiki. Several high-level dignitaries and other management personnel, including the directors of the National Science Foundation, Ocean Leadership, the University of Hawaii, and Texas A&amp;M University, were in attendance. Ship tours were conducted for dignitaries as well as University of Hawaii faculty and students and high school students and teachers.",52,Expedition 321 Preliminary Report
ship,departed,Honolulu with the last line away from Pier 2B at 0512 h,Honolulu port call,"The ship departed Honolulu with the last line away from Pier 2B at 0512 h. At \~10 nmi offshore the ship switched from cruise mode to dynamic positioning (DP) con­ trol and lowered thrusters. DP trials were conducted for 7 3/4 h to optimize system performance after changes in the ship profile were made during the Singapore refit. During this period a representative from L3, the Nautronics parent company, col­ lected data and made adjustments to the internal windage modeling program that impacts the anticipatory commands of the system. The vendor was transferred from the JOIDES Resolution to the V/L Karake at the Honolulu Harbor outer sea buoy. At 1636 h the vessel got underway for Site U1336. Transit speed en route to the first site averaged 10.7 kt over the 79.0 nmi traversed by midnight on 9 May.",52,Expedition 321 Preliminary Report
ship,switched,from cruise mode to dynamic positioning (DP) control at ~10 nmi offshore,Honolulu port call,"The ship departed Honolulu with the last line away from Pier 2B at 0512 h. At \~10 nmi offshore the ship switched from cruise mode to dynamic positioning (DP) con­ trol and lowered thrusters. DP trials were conducted for 7 3/4 h to optimize system performance after changes in the ship profile were made during the Singapore refit. During this period a representative from L3, the Nautronics parent company, col­ lected data and made adjustments to the internal windage modeling program that impacts the anticipatory commands of the system. The vendor was transferred from the JOIDES Resolution to the V/L Karake at the Honolulu Harbor outer sea buoy. At 1636 h the vessel got underway for Site U1336. Transit speed en route to the first site averaged 10.7 kt over the 79.0 nmi traversed by midnight on 9 May.",52,Expedition 321 Preliminary Report
ship,lowered,thrusters,Honolulu port call,"The ship departed Honolulu with the last line away from Pier 2B at 0512 h. At \~10 nmi offshore the ship switched from cruise mode to dynamic positioning (DP) con­ trol and lowered thrusters. DP trials were conducted for 7 3/4 h to optimize system performance after changes in the ship profile were made during the Singapore refit. During this period a representative from L3, the Nautronics parent company, col­ lected data and made adjustments to the internal windage modeling program that impacts the anticipatory commands of the system. The vendor was transferred from the JOIDES Resolution to the V/L Karake at the Honolulu Harbor outer sea buoy. At 1636 h the vessel got underway for Site U1336. Transit speed en route to the first site averaged 10.7 kt over the 79.0 nmi traversed by midnight on 9 May.",52,Expedition 321 Preliminary Report
DP trials,conducted,for 7 3/4 h to optimize system performance,Honolulu port call,"The ship departed Honolulu with the last line away from Pier 2B at 0512 h. At \~10 nmi offshore the ship switched from cruise mode to dynamic positioning (DP) con­ trol and lowered thrusters. DP trials were conducted for 7 3/4 h to optimize system performance after changes in the ship profile were made during the Singapore refit. During this period a representative from L3, the Nautronics parent company, col­ lected data and made adjustments to the internal windage modeling program that impacts the anticipatory commands of the system. The vendor was transferred from the JOIDES Resolution to the V/L Karake at the Honolulu Harbor outer sea buoy. At 1636 h the vessel got underway for Site U1336. Transit speed en route to the first site averaged 10.7 kt over the 79.0 nmi traversed by midnight on 9 May.",52,Expedition 321 Preliminary Report
changes,made,in the ship profile during the Singapore refit,Honolulu port call,"The ship departed Honolulu with the last line away from Pier 2B at 0512 h. At \~10 nmi offshore the ship switched from cruise mode to dynamic positioning (DP) con­ trol and lowered thrusters. DP trials were conducted for 7 3/4 h to optimize system performance after changes in the ship profile were made during the Singapore refit. During this period a representative from L3, the Nautronics parent company, col­ lected data and made adjustments to the internal windage modeling program that impacts the anticipatory commands of the system. The vendor was transferred from the JOIDES Resolution to the V/L Karake at the Honolulu Harbor outer sea buoy. At 1636 h the vessel got underway for Site U1336. Transit speed en route to the first site averaged 10.7 kt over the 79.0 nmi traversed by midnight on 9 May.",52,Expedition 321 Preliminary Report
representative,from,"L3, the Nautronics parent company",Honolulu port call,"The ship departed Honolulu with the last line away from Pier 2B at 0512 h. At \~10 nmi offshore the ship switched from cruise mode to dynamic positioning (DP) con­ trol and lowered thrusters. DP trials were conducted for 7 3/4 h to optimize system performance after changes in the ship profile were made during the Singapore refit. During this period a representative from L3, the Nautronics parent company, col­ lected data and made adjustments to the internal windage modeling program that impacts the anticipatory commands of the system. The vendor was transferred from the JOIDES Resolution to the V/L Karake at the Honolulu Harbor outer sea buoy. At 1636 h the vessel got underway for Site U1336. Transit speed en route to the first site averaged 10.7 kt over the 79.0 nmi traversed by midnight on 9 May.",52,Expedition 321 Preliminary Report
representative,collected,data and made adjustments to the internal windage modeling program,Honolulu port call,"The ship departed Honolulu with the last line away from Pier 2B at 0512 h. At \~10 nmi offshore the ship switched from cruise mode to dynamic positioning (DP) con­ trol and lowered thrusters. DP trials were conducted for 7 3/4 h to optimize system performance after changes in the ship profile were made during the Singapore refit. During this period a representative from L3, the Nautronics parent company, col­ lected data and made adjustments to the internal windage modeling program that impacts the anticipatory commands of the system. The vendor was transferred from the JOIDES Resolution to the V/L Karake at the Honolulu Harbor outer sea buoy. At 1636 h the vessel got underway for Site U1336. Transit speed en route to the first site averaged 10.7 kt over the 79.0 nmi traversed by midnight on 9 May.",52,Expedition 321 Preliminary Report
internal windage modeling program,impacts,the anticipatory commands of the system,Honolulu port call,"The ship departed Honolulu with the last line away from Pier 2B at 0512 h. At \~10 nmi offshore the ship switched from cruise mode to dynamic positioning (DP) con­ trol and lowered thrusters. DP trials were conducted for 7 3/4 h to optimize system performance after changes in the ship profile were made during the Singapore refit. During this period a representative from L3, the Nautronics parent company, col­ lected data and made adjustments to the internal windage modeling program that impacts the anticipatory commands of the system. The vendor was transferred from the JOIDES Resolution to the V/L Karake at the Honolulu Harbor outer sea buoy. At 1636 h the vessel got underway for Site U1336. Transit speed en route to the first site averaged 10.7 kt over the 79.0 nmi traversed by midnight on 9 May.",52,Expedition 321 Preliminary Report
vendor,transferred,from the JOIDES Resolution to the V/L Karake at the Honolulu Harbor outer sea buoy,Honolulu port call,"The ship departed Honolulu with the last line away from Pier 2B at 0512 h. At \~10 nmi offshore the ship switched from cruise mode to dynamic positioning (DP) con­ trol and lowered thrusters. DP trials were conducted for 7 3/4 h to optimize system performance after changes in the ship profile were made during the Singapore refit. During this period a representative from L3, the Nautronics parent company, col­ lected data and made adjustments to the internal windage modeling program that impacts the anticipatory commands of the system. The vendor was transferred from the JOIDES Resolution to the V/L Karake at the Honolulu Harbor outer sea buoy. At 1636 h the vessel got underway for Site U1336. Transit speed en route to the first site averaged 10.7 kt over the 79.0 nmi traversed by midnight on 9 May.",52,Expedition 321 Preliminary Report
vessel,got underway,for Site U1336 at 1636 h,Honolulu port call,"The ship departed Honolulu with the last line away from Pier 2B at 0512 h. At \~10 nmi offshore the ship switched from cruise mode to dynamic positioning (DP) con­ trol and lowered thrusters. DP trials were conducted for 7 3/4 h to optimize system performance after changes in the ship profile were made during the Singapore refit. During this period a representative from L3, the Nautronics parent company, col­ lected data and made adjustments to the internal windage modeling program that impacts the anticipatory commands of the system. The vendor was transferred from the JOIDES Resolution to the V/L Karake at the Honolulu Harbor outer sea buoy. At 1636 h the vessel got underway for Site U1336. Transit speed en route to the first site averaged 10.7 kt over the 79.0 nmi traversed by midnight on 9 May.",52,Expedition 321 Preliminary Report
transit speed,averaged,10.7 kt over the 79.0 nmi traversed by midnight on 9 May,Honolulu port call,"The ship departed Honolulu with the last line away from Pier 2B at 0512 h. At \~10 nmi offshore the ship switched from cruise mode to dynamic positioning (DP) con­ trol and lowered thrusters. DP trials were conducted for 7 3/4 h to optimize system performance after changes in the ship profile were made during the Singapore refit. During this period a representative from L3, the Nautronics parent company, col­ lected data and made adjustments to the internal windage modeling program that impacts the anticipatory commands of the system. The vendor was transferred from the JOIDES Resolution to the V/L Karake at the Honolulu Harbor outer sea buoy. At 1636 h the vessel got underway for Site U1336. Transit speed en route to the first site averaged 10.7 kt over the 79.0 nmi traversed by midnight on 9 May.",52,Expedition 321 Preliminary Report
Transit to Site U1336,began,1636 h on 9 May 2009,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
Transit to the first drill site,continued with,speed varying considerably,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
Speed variation,caused by,fluctuating currents and eddies surrounding the Hawaiian Islands,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
Average transit speeds,ranged from,9.9 to 10.7 kt,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
Transit,included,135 turns on both shafts,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
One propulsion motor,remained,offline,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
Field coil replacement,continued,for one propulsion motor,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
Decision,made,to divert the course from Site U1336 to Site U1337,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
Decision,driven by,several issues,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
Issues,included,slower than anticipated transit speeds,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
Routine readiness inspections,conducted by,the drill crew,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
Inspections,conducted on,all of the drilling equipment,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
Passive heave compensator rod seals,discovered to be,burned up,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
Passive heave compensator rod seals,required,replacement,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
Ship,arrived on location,the morning of 19 May,Transit to Sites U1336 and U1337,"Transit to Site U1336 (proposed Site PEAT-5C) began at 1636 h on 9 May 2009. Transit to the first drill site continued with speed varying considerably as a result of fluctuat­ ing currents and eddies surrounding the Hawaiian Islands. Average transit speeds ranged from 9.9 to 10.7 kt with 135 turns on both shafts. One propulsion motor re­ mained offline as field coil replacement continued. On the morning of 11 May, after several days of discussions with the science team, the decision was made to divert our course from Site U1336 to Site U1337 (proposed Site PEAT-7C). The decision was driven by several issues including (1) slower than anticipated transit speeds to date, (2) time spent conducting automated station keeping sea trials took longer than planned, (3) addition of VSI to the suite of wireline logging tools to be deployed at Site U1337, (4) basement projections deepened by 50 m because of results from Expe­ dition 320, and (5) scientific trade-offs in general between completing Site U1336 more thoroughly versus doing a more complete program at Site U1338. During the transit, routine readiness inspections were conducted by the drill crew on all of the drilling equipment. During the inspection it was discovered that the passive heave compensator rod seals were burned up and required replacement. The ship arrived on location the morning of 19 May. The total 2320 nmi transit was accomplished in 9.8 days at an average speed of 10.0 kt.",5,Expedition 321 Preliminary Report
