0,1,2,3,4,5,6
faunal similarity,between,Bering Sea and the Sea of Okhotsk and the deep Pacific Ocean,Changes in bottom water and intermediate-water conditions,"Bering Sea benthic foraminifers show affinities to assemblages found within or near the OMZ in the Sea of Okhotsk and also to more common deep Pacific Ocean assemblages. The faunal similarity between the two marginal seas and the deep Pacific Ocean will allow for reconstruction of the physico-chemical characteristics of deep and intermediate watermasses as a result of changes in surface productivity, deepwater ventilation, sea ice coverage, and continental glaciation.",14,Expedition 323 summary
faunal similarity,allows for,reconstruction of the physico-chemical characteristics of deep and intermediate watermasses,Changes in bottom water and intermediate-water conditions,"Bering Sea benthic foraminifers show affinities to assemblages found within or near the OMZ in the Sea of Okhotsk and also to more common deep Pacific Ocean assemblages. The faunal similarity between the two marginal seas and the deep Pacific Ocean will allow for reconstruction of the physico-chemical characteristics of deep and intermediate watermasses as a result of changes in surface productivity, deepwater ventilation, sea ice coverage, and continental glaciation.",14,Expedition 323 summary
reconstruction of the physico-chemical characteristics,as a result of,"changes in surface productivity, deepwater ventilation, sea ice coverage, and continental glaciation",Changes in bottom water and intermediate-water conditions,"Bering Sea benthic foraminifers show affinities to assemblages found within or near the OMZ in the Sea of Okhotsk and also to more common deep Pacific Ocean assemblages. The faunal similarity between the two marginal seas and the deep Pacific Ocean will allow for reconstruction of the physico-chemical characteristics of deep and intermediate watermasses as a result of changes in surface productivity, deepwater ventilation, sea ice coverage, and continental glaciation.",14,Expedition 323 summary
piston core studies,showed,significant intensification of the OMZ during the last deglacial at Umnak Plateau,Changes in bottom water and intermediate-water conditions,"Previous piston core studies showed a significant intensification of the OMZ during the last deglacial at Umnak Plateau (Okazaki et al., 2005), suggesting a relationship between productivity and terrestrial nutrient supply from melting. However, there is no information regarding the longer timescale relationship through the Pleistocene. Analysis of faunas from the newly drilled Bering Sea sites will be particularly important in extending this record through the entire Pliocene (at Bowers Ridge) and Pleistocene (at Bowers Ridge and the Bering slope) and will allow us to decipher the onset and evolution of the OMZ and provide further insight into NPIW production at this  marginal  sea.  Furthermore,  Site  U1344 (\~3200 m) is presently located below the OMZ and also has the potential to monitor past deepwater changes.",14,Expedition 323 summary
OMZ,related to,productivity and terrestrial nutrient supply from melting,Changes in bottom water and intermediate-water conditions,"Previous piston core studies showed a significant intensification of the OMZ during the last deglacial at Umnak Plateau (Okazaki et al., 2005), suggesting a relationship between productivity and terrestrial nutrient supply from melting. However, there is no information regarding the longer timescale relationship through the Pleistocene. Analysis of faunas from the newly drilled Bering Sea sites will be particularly important in extending this record through the entire Pliocene (at Bowers Ridge) and Pleistocene (at Bowers Ridge and the Bering slope) and will allow us to decipher the onset and evolution of the OMZ and provide further insight into NPIW production at this  marginal  sea.  Furthermore,  Site  U1344 (\~3200 m) is presently located below the OMZ and also has the potential to monitor past deepwater changes.",14,Expedition 323 summary
faunas,from,newly drilled Bering Sea sites,Changes in bottom water and intermediate-water conditions,"Previous piston core studies showed a significant intensification of the OMZ during the last deglacial at Umnak Plateau (Okazaki et al., 2005), suggesting a relationship between productivity and terrestrial nutrient supply from melting. However, there is no information regarding the longer timescale relationship through the Pleistocene. Analysis of faunas from the newly drilled Bering Sea sites will be particularly important in extending this record through the entire Pliocene (at Bowers Ridge) and Pleistocene (at Bowers Ridge and the Bering slope) and will allow us to decipher the onset and evolution of the OMZ and provide further insight into NPIW production at this  marginal  sea.  Furthermore,  Site  U1344 (\~3200 m) is presently located below the OMZ and also has the potential to monitor past deepwater changes.",14,Expedition 323 summary
faunas,will be,important in extending this record through the entire Pliocene (at Bowers Ridge) and Pleistocene (at Bowers Ridge and the Bering slope),Changes in bottom water and intermediate-water conditions,"Previous piston core studies showed a significant intensification of the OMZ during the last deglacial at Umnak Plateau (Okazaki et al., 2005), suggesting a relationship between productivity and terrestrial nutrient supply from melting. However, there is no information regarding the longer timescale relationship through the Pleistocene. Analysis of faunas from the newly drilled Bering Sea sites will be particularly important in extending this record through the entire Pliocene (at Bowers Ridge) and Pleistocene (at Bowers Ridge and the Bering slope) and will allow us to decipher the onset and evolution of the OMZ and provide further insight into NPIW production at this  marginal  sea.  Furthermore,  Site  U1344 (\~3200 m) is presently located below the OMZ and also has the potential to monitor past deepwater changes.",14,Expedition 323 summary
faunas,will allow,deciphering the onset and evolution of the OMZ,Changes in bottom water and intermediate-water conditions,"Previous piston core studies showed a significant intensification of the OMZ during the last deglacial at Umnak Plateau (Okazaki et al., 2005), suggesting a relationship between productivity and terrestrial nutrient supply from melting. However, there is no information regarding the longer timescale relationship through the Pleistocene. Analysis of faunas from the newly drilled Bering Sea sites will be particularly important in extending this record through the entire Pliocene (at Bowers Ridge) and Pleistocene (at Bowers Ridge and the Bering slope) and will allow us to decipher the onset and evolution of the OMZ and provide further insight into NPIW production at this  marginal  sea.  Furthermore,  Site  U1344 (\~3200 m) is presently located below the OMZ and also has the potential to monitor past deepwater changes.",14,Expedition 323 summary
faunas,will provide,further insight into NPIW production at this marginal sea,Changes in bottom water and intermediate-water conditions,"Previous piston core studies showed a significant intensification of the OMZ during the last deglacial at Umnak Plateau (Okazaki et al., 2005), suggesting a relationship between productivity and terrestrial nutrient supply from melting. However, there is no information regarding the longer timescale relationship through the Pleistocene. Analysis of faunas from the newly drilled Bering Sea sites will be particularly important in extending this record through the entire Pliocene (at Bowers Ridge) and Pleistocene (at Bowers Ridge and the Bering slope) and will allow us to decipher the onset and evolution of the OMZ and provide further insight into NPIW production at this  marginal  sea.  Furthermore,  Site  U1344 (\~3200 m) is presently located below the OMZ and also has the potential to monitor past deepwater changes.",14,Expedition 323 summary
Site U1344,is located,below the OMZ,Changes in bottom water and intermediate-water conditions,"Previous piston core studies showed a significant intensification of the OMZ during the last deglacial at Umnak Plateau (Okazaki et al., 2005), suggesting a relationship between productivity and terrestrial nutrient supply from melting. However, there is no information regarding the longer timescale relationship through the Pleistocene. Analysis of faunas from the newly drilled Bering Sea sites will be particularly important in extending this record through the entire Pliocene (at Bowers Ridge) and Pleistocene (at Bowers Ridge and the Bering slope) and will allow us to decipher the onset and evolution of the OMZ and provide further insight into NPIW production at this  marginal  sea.  Furthermore,  Site  U1344 (\~3200 m) is presently located below the OMZ and also has the potential to monitor past deepwater changes.",14,Expedition 323 summary
Site U1344,has the potential,to monitor past deepwater changes,Changes in bottom water and intermediate-water conditions,"Previous piston core studies showed a significant intensification of the OMZ during the last deglacial at Umnak Plateau (Okazaki et al., 2005), suggesting a relationship between productivity and terrestrial nutrient supply from melting. However, there is no information regarding the longer timescale relationship through the Pleistocene. Analysis of faunas from the newly drilled Bering Sea sites will be particularly important in extending this record through the entire Pliocene (at Bowers Ridge) and Pleistocene (at Bowers Ridge and the Bering slope) and will allow us to decipher the onset and evolution of the OMZ and provide further insight into NPIW production at this  marginal  sea.  Furthermore,  Site  U1344 (\~3200 m) is presently located below the OMZ and also has the potential to monitor past deepwater changes.",14,Expedition 323 summary
expedition,find,relatively low oxygen content of intermediate watermass conditions at most sites during the last 5 m.y.,Changes in bottom water and intermediate-water conditions,"A striking finding of the expedition was the relatively low oxygen content of intermediate watermass conditions at most sites during the last 5 m.y., as indicated by the presence of episodic laminated sediment intervals throughout the entire sections, particularly in the late Pliocene and Pleistocene. The benthic foraminifer faunas recovered from deep cored Sites U1340 and U1341 generally support this, indicating that Bering Sea intermediate and deep waters were better oxygenated in the early Pliocene, as suggested by the presence of the agglutinated foraminifer Martinottiella communis (Fig. F29), and less oxygenated during the last \~2 m.y., as suggested by the increase in deep infaunal benthic foraminifers (Fig. F28). This assemblage is composed of abundant calcareous benthic genera that are typically indicative of reduced-oxygen conditions (Bubenshchikova et al., 2008).",14,Expedition 323 summary
episodic laminated sediment intervals,indicate,relatively low oxygen content of intermediate watermass conditions,Changes in bottom water and intermediate-water conditions,"A striking finding of the expedition was the relatively low oxygen content of intermediate watermass conditions at most sites during the last 5 m.y., as indicated by the presence of episodic laminated sediment intervals throughout the entire sections, particularly in the late Pliocene and Pleistocene. The benthic foraminifer faunas recovered from deep cored Sites U1340 and U1341 generally support this, indicating that Bering Sea intermediate and deep waters were better oxygenated in the early Pliocene, as suggested by the presence of the agglutinated foraminifer Martinottiella communis (Fig. F29), and less oxygenated during the last \~2 m.y., as suggested by the increase in deep infaunal benthic foraminifers (Fig. F28). This assemblage is composed of abundant calcareous benthic genera that are typically indicative of reduced-oxygen conditions (Bubenshchikova et al., 2008).",14,Expedition 323 summary
benthic foraminifer faunas,support,relatively low oxygen content of intermediate watermass conditions,Changes in bottom water and intermediate-water conditions,"A striking finding of the expedition was the relatively low oxygen content of intermediate watermass conditions at most sites during the last 5 m.y., as indicated by the presence of episodic laminated sediment intervals throughout the entire sections, particularly in the late Pliocene and Pleistocene. The benthic foraminifer faunas recovered from deep cored Sites U1340 and U1341 generally support this, indicating that Bering Sea intermediate and deep waters were better oxygenated in the early Pliocene, as suggested by the presence of the agglutinated foraminifer Martinottiella communis (Fig. F29), and less oxygenated during the last \~2 m.y., as suggested by the increase in deep infaunal benthic foraminifers (Fig. F28). This assemblage is composed of abundant calcareous benthic genera that are typically indicative of reduced-oxygen conditions (Bubenshchikova et al., 2008).",14,Expedition 323 summary
Sites U1340 and U1341,show,better oxygenated Bering Sea intermediate and deep waters in the early Pliocene,Changes in bottom water and intermediate-water conditions,"A striking finding of the expedition was the relatively low oxygen content of intermediate watermass conditions at most sites during the last 5 m.y., as indicated by the presence of episodic laminated sediment intervals throughout the entire sections, particularly in the late Pliocene and Pleistocene. The benthic foraminifer faunas recovered from deep cored Sites U1340 and U1341 generally support this, indicating that Bering Sea intermediate and deep waters were better oxygenated in the early Pliocene, as suggested by the presence of the agglutinated foraminifer Martinottiella communis (Fig. F29), and less oxygenated during the last \~2 m.y., as suggested by the increase in deep infaunal benthic foraminifers (Fig. F28). This assemblage is composed of abundant calcareous benthic genera that are typically indicative of reduced-oxygen conditions (Bubenshchikova et al., 2008).",14,Expedition 323 summary
Martinottiella communis,indicate,better oxygenated Bering Sea intermediate and deep waters in the early Pliocene,Changes in bottom water and intermediate-water conditions,"A striking finding of the expedition was the relatively low oxygen content of intermediate watermass conditions at most sites during the last 5 m.y., as indicated by the presence of episodic laminated sediment intervals throughout the entire sections, particularly in the late Pliocene and Pleistocene. The benthic foraminifer faunas recovered from deep cored Sites U1340 and U1341 generally support this, indicating that Bering Sea intermediate and deep waters were better oxygenated in the early Pliocene, as suggested by the presence of the agglutinated foraminifer Martinottiella communis (Fig. F29), and less oxygenated during the last \~2 m.y., as suggested by the increase in deep infaunal benthic foraminifers (Fig. F28). This assemblage is composed of abundant calcareous benthic genera that are typically indicative of reduced-oxygen conditions (Bubenshchikova et al., 2008).",14,Expedition 323 summary
deep infaunal benthic foraminifers,indicate,less oxygenated Bering Sea intermediate and deep waters during the last ~2 m.y.,Changes in bottom water and intermediate-water conditions,"A striking finding of the expedition was the relatively low oxygen content of intermediate watermass conditions at most sites during the last 5 m.y., as indicated by the presence of episodic laminated sediment intervals throughout the entire sections, particularly in the late Pliocene and Pleistocene. The benthic foraminifer faunas recovered from deep cored Sites U1340 and U1341 generally support this, indicating that Bering Sea intermediate and deep waters were better oxygenated in the early Pliocene, as suggested by the presence of the agglutinated foraminifer Martinottiella communis (Fig. F29), and less oxygenated during the last \~2 m.y., as suggested by the increase in deep infaunal benthic foraminifers (Fig. F28). This assemblage is composed of abundant calcareous benthic genera that are typically indicative of reduced-oxygen conditions (Bubenshchikova et al., 2008).",14,Expedition 323 summary
calcareous benthic genera,indicate,reduced-oxygen conditions,Changes in bottom water and intermediate-water conditions,"A striking finding of the expedition was the relatively low oxygen content of intermediate watermass conditions at most sites during the last 5 m.y., as indicated by the presence of episodic laminated sediment intervals throughout the entire sections, particularly in the late Pliocene and Pleistocene. The benthic foraminifer faunas recovered from deep cored Sites U1340 and U1341 generally support this, indicating that Bering Sea intermediate and deep waters were better oxygenated in the early Pliocene, as suggested by the presence of the agglutinated foraminifer Martinottiella communis (Fig. F29), and less oxygenated during the last \~2 m.y., as suggested by the increase in deep infaunal benthic foraminifers (Fig. F28). This assemblage is composed of abundant calcareous benthic genera that are typically indicative of reduced-oxygen conditions (Bubenshchikova et al., 2008).",14,Expedition 323 summary
Sites U1339 and U1345,located within,OMZ today,Changes in bottom water and intermediate-water conditions,"High sedimentation-rate Sites U1339 and U1345, located within the OMZ today (Fig. F4), reveal highamplitude variability in the relative abundance of the deep infaunal assemblage since 0.8 Ma. This appears to be associated with interglacial–deglacial cyclicity, showing a higher abundance of deep infaunal species (reflecting the lowest bottom water oxygen conditions) during interglacials, in particular strong interglacial marine isotope Stages (MIS) 1, 5, and 11. Higher bottom water oxygen conditions appear to correlate with glacials. Furthermore, Sites U1340, U1343, and U1344 contain well-preserved foraminifers over the last 2 m.y., with increasing absolute abundances of benthic and planktonic taxa across the MPT (\~0.8–1.1 Ma), in association with an increase in abundance of the polar planktonic foraminifer Neogloboquadrina pachyderma (sinistral). This cooling trend was also observed as an increase in the abundance of sea ice dinoflagellates and diatoms and intermediate water–dwelling radiolarians (e.g., C. davisiana). Cooling of the surface waters would have enhanced ventilation of the intermediate waters during glacials and increased density stratification during interglacials, contributing to the drop in dissolved-oxygen  content  in  the  intermediate  and bottom waters at these times, which is suggested by the increase in deep infaunal benthic foraminifer taxa.",14,Expedition 323 summary
Sites U1339 and U1345,reveal,high-amplitude variability in the relative abundance of the deep infaunal assemblage since 0.8 Ma,Changes in bottom water and intermediate-water conditions,"High sedimentation-rate Sites U1339 and U1345, located within the OMZ today (Fig. F4), reveal highamplitude variability in the relative abundance of the deep infaunal assemblage since 0.8 Ma. This appears to be associated with interglacial–deglacial cyclicity, showing a higher abundance of deep infaunal species (reflecting the lowest bottom water oxygen conditions) during interglacials, in particular strong interglacial marine isotope Stages (MIS) 1, 5, and 11. Higher bottom water oxygen conditions appear to correlate with glacials. Furthermore, Sites U1340, U1343, and U1344 contain well-preserved foraminifers over the last 2 m.y., with increasing absolute abundances of benthic and planktonic taxa across the MPT (\~0.8–1.1 Ma), in association with an increase in abundance of the polar planktonic foraminifer Neogloboquadrina pachyderma (sinistral). This cooling trend was also observed as an increase in the abundance of sea ice dinoflagellates and diatoms and intermediate water–dwelling radiolarians (e.g., C. davisiana). Cooling of the surface waters would have enhanced ventilation of the intermediate waters during glacials and increased density stratification during interglacials, contributing to the drop in dissolved-oxygen  content  in  the  intermediate  and bottom waters at these times, which is suggested by the increase in deep infaunal benthic foraminifer taxa.",14,Expedition 323 summary
high-amplitude variability,associated with,interglacial–deglacial cyclicity,Changes in bottom water and intermediate-water conditions,"High sedimentation-rate Sites U1339 and U1345, located within the OMZ today (Fig. F4), reveal highamplitude variability in the relative abundance of the deep infaunal assemblage since 0.8 Ma. This appears to be associated with interglacial–deglacial cyclicity, showing a higher abundance of deep infaunal species (reflecting the lowest bottom water oxygen conditions) during interglacials, in particular strong interglacial marine isotope Stages (MIS) 1, 5, and 11. Higher bottom water oxygen conditions appear to correlate with glacials. Furthermore, Sites U1340, U1343, and U1344 contain well-preserved foraminifers over the last 2 m.y., with increasing absolute abundances of benthic and planktonic taxa across the MPT (\~0.8–1.1 Ma), in association with an increase in abundance of the polar planktonic foraminifer Neogloboquadrina pachyderma (sinistral). This cooling trend was also observed as an increase in the abundance of sea ice dinoflagellates and diatoms and intermediate water–dwelling radiolarians (e.g., C. davisiana). Cooling of the surface waters would have enhanced ventilation of the intermediate waters during glacials and increased density stratification during interglacials, contributing to the drop in dissolved-oxygen  content  in  the  intermediate  and bottom waters at these times, which is suggested by the increase in deep infaunal benthic foraminifer taxa.",14,Expedition 323 summary
deep infaunal species,reflect,lowest bottom water oxygen conditions,Changes in bottom water and intermediate-water conditions,"High sedimentation-rate Sites U1339 and U1345, located within the OMZ today (Fig. F4), reveal highamplitude variability in the relative abundance of the deep infaunal assemblage since 0.8 Ma. This appears to be associated with interglacial–deglacial cyclicity, showing a higher abundance of deep infaunal species (reflecting the lowest bottom water oxygen conditions) during interglacials, in particular strong interglacial marine isotope Stages (MIS) 1, 5, and 11. Higher bottom water oxygen conditions appear to correlate with glacials. Furthermore, Sites U1340, U1343, and U1344 contain well-preserved foraminifers over the last 2 m.y., with increasing absolute abundances of benthic and planktonic taxa across the MPT (\~0.8–1.1 Ma), in association with an increase in abundance of the polar planktonic foraminifer Neogloboquadrina pachyderma (sinistral). This cooling trend was also observed as an increase in the abundance of sea ice dinoflagellates and diatoms and intermediate water–dwelling radiolarians (e.g., C. davisiana). Cooling of the surface waters would have enhanced ventilation of the intermediate waters during glacials and increased density stratification during interglacials, contributing to the drop in dissolved-oxygen  content  in  the  intermediate  and bottom waters at these times, which is suggested by the increase in deep infaunal benthic foraminifer taxa.",14,Expedition 323 summary
deep infaunal species,abundance higher during,interglacials,Changes in bottom water and intermediate-water conditions,"High sedimentation-rate Sites U1339 and U1345, located within the OMZ today (Fig. F4), reveal highamplitude variability in the relative abundance of the deep infaunal assemblage since 0.8 Ma. This appears to be associated with interglacial–deglacial cyclicity, showing a higher abundance of deep infaunal species (reflecting the lowest bottom water oxygen conditions) during interglacials, in particular strong interglacial marine isotope Stages (MIS) 1, 5, and 11. Higher bottom water oxygen conditions appear to correlate with glacials. Furthermore, Sites U1340, U1343, and U1344 contain well-preserved foraminifers over the last 2 m.y., with increasing absolute abundances of benthic and planktonic taxa across the MPT (\~0.8–1.1 Ma), in association with an increase in abundance of the polar planktonic foraminifer Neogloboquadrina pachyderma (sinistral). This cooling trend was also observed as an increase in the abundance of sea ice dinoflagellates and diatoms and intermediate water–dwelling radiolarians (e.g., C. davisiana). Cooling of the surface waters would have enhanced ventilation of the intermediate waters during glacials and increased density stratification during interglacials, contributing to the drop in dissolved-oxygen  content  in  the  intermediate  and bottom waters at these times, which is suggested by the increase in deep infaunal benthic foraminifer taxa.",14,Expedition 323 summary
"Sites U1340, U1343, and U1344",contain,well-preserved foraminifers over the last 2 m.y.,Changes in bottom water and intermediate-water conditions,"High sedimentation-rate Sites U1339 and U1345, located within the OMZ today (Fig. F4), reveal highamplitude variability in the relative abundance of the deep infaunal assemblage since 0.8 Ma. This appears to be associated with interglacial–deglacial cyclicity, showing a higher abundance of deep infaunal species (reflecting the lowest bottom water oxygen conditions) during interglacials, in particular strong interglacial marine isotope Stages (MIS) 1, 5, and 11. Higher bottom water oxygen conditions appear to correlate with glacials. Furthermore, Sites U1340, U1343, and U1344 contain well-preserved foraminifers over the last 2 m.y., with increasing absolute abundances of benthic and planktonic taxa across the MPT (\~0.8–1.1 Ma), in association with an increase in abundance of the polar planktonic foraminifer Neogloboquadrina pachyderma (sinistral). This cooling trend was also observed as an increase in the abundance of sea ice dinoflagellates and diatoms and intermediate water–dwelling radiolarians (e.g., C. davisiana). Cooling of the surface waters would have enhanced ventilation of the intermediate waters during glacials and increased density stratification during interglacials, contributing to the drop in dissolved-oxygen  content  in  the  intermediate  and bottom waters at these times, which is suggested by the increase in deep infaunal benthic foraminifer taxa.",14,Expedition 323 summary
benthic and planktonic taxa,abundance increasing across,MPT (\~0.8–1.1 Ma),Changes in bottom water and intermediate-water conditions,"High sedimentation-rate Sites U1339 and U1345, located within the OMZ today (Fig. F4), reveal highamplitude variability in the relative abundance of the deep infaunal assemblage since 0.8 Ma. This appears to be associated with interglacial–deglacial cyclicity, showing a higher abundance of deep infaunal species (reflecting the lowest bottom water oxygen conditions) during interglacials, in particular strong interglacial marine isotope Stages (MIS) 1, 5, and 11. Higher bottom water oxygen conditions appear to correlate with glacials. Furthermore, Sites U1340, U1343, and U1344 contain well-preserved foraminifers over the last 2 m.y., with increasing absolute abundances of benthic and planktonic taxa across the MPT (\~0.8–1.1 Ma), in association with an increase in abundance of the polar planktonic foraminifer Neogloboquadrina pachyderma (sinistral). This cooling trend was also observed as an increase in the abundance of sea ice dinoflagellates and diatoms and intermediate water–dwelling radiolarians (e.g., C. davisiana). Cooling of the surface waters would have enhanced ventilation of the intermediate waters during glacials and increased density stratification during interglacials, contributing to the drop in dissolved-oxygen  content  in  the  intermediate  and bottom waters at these times, which is suggested by the increase in deep infaunal benthic foraminifer taxa.",14,Expedition 323 summary
sea ice dinoflagellates and diatoms,abundance increasing,during cooling trend,Changes in bottom water and intermediate-water conditions,"High sedimentation-rate Sites U1339 and U1345, located within the OMZ today (Fig. F4), reveal highamplitude variability in the relative abundance of the deep infaunal assemblage since 0.8 Ma. This appears to be associated with interglacial–deglacial cyclicity, showing a higher abundance of deep infaunal species (reflecting the lowest bottom water oxygen conditions) during interglacials, in particular strong interglacial marine isotope Stages (MIS) 1, 5, and 11. Higher bottom water oxygen conditions appear to correlate with glacials. Furthermore, Sites U1340, U1343, and U1344 contain well-preserved foraminifers over the last 2 m.y., with increasing absolute abundances of benthic and planktonic taxa across the MPT (\~0.8–1.1 Ma), in association with an increase in abundance of the polar planktonic foraminifer Neogloboquadrina pachyderma (sinistral). This cooling trend was also observed as an increase in the abundance of sea ice dinoflagellates and diatoms and intermediate water–dwelling radiolarians (e.g., C. davisiana). Cooling of the surface waters would have enhanced ventilation of the intermediate waters during glacials and increased density stratification during interglacials, contributing to the drop in dissolved-oxygen  content  in  the  intermediate  and bottom waters at these times, which is suggested by the increase in deep infaunal benthic foraminifer taxa.",14,Expedition 323 summary
cooling of the surface waters,enhance,ventilation of the intermediate waters during glacials,Changes in bottom water and intermediate-water conditions,"High sedimentation-rate Sites U1339 and U1345, located within the OMZ today (Fig. F4), reveal highamplitude variability in the relative abundance of the deep infaunal assemblage since 0.8 Ma. This appears to be associated with interglacial–deglacial cyclicity, showing a higher abundance of deep infaunal species (reflecting the lowest bottom water oxygen conditions) during interglacials, in particular strong interglacial marine isotope Stages (MIS) 1, 5, and 11. Higher bottom water oxygen conditions appear to correlate with glacials. Furthermore, Sites U1340, U1343, and U1344 contain well-preserved foraminifers over the last 2 m.y., with increasing absolute abundances of benthic and planktonic taxa across the MPT (\~0.8–1.1 Ma), in association with an increase in abundance of the polar planktonic foraminifer Neogloboquadrina pachyderma (sinistral). This cooling trend was also observed as an increase in the abundance of sea ice dinoflagellates and diatoms and intermediate water–dwelling radiolarians (e.g., C. davisiana). Cooling of the surface waters would have enhanced ventilation of the intermediate waters during glacials and increased density stratification during interglacials, contributing to the drop in dissolved-oxygen  content  in  the  intermediate  and bottom waters at these times, which is suggested by the increase in deep infaunal benthic foraminifer taxa.",14,Expedition 323 summary
cooling of the surface waters,increase,density stratification during interglacials,Changes in bottom water and intermediate-water conditions,"High sedimentation-rate Sites U1339 and U1345, located within the OMZ today (Fig. F4), reveal highamplitude variability in the relative abundance of the deep infaunal assemblage since 0.8 Ma. This appears to be associated with interglacial–deglacial cyclicity, showing a higher abundance of deep infaunal species (reflecting the lowest bottom water oxygen conditions) during interglacials, in particular strong interglacial marine isotope Stages (MIS) 1, 5, and 11. Higher bottom water oxygen conditions appear to correlate with glacials. Furthermore, Sites U1340, U1343, and U1344 contain well-preserved foraminifers over the last 2 m.y., with increasing absolute abundances of benthic and planktonic taxa across the MPT (\~0.8–1.1 Ma), in association with an increase in abundance of the polar planktonic foraminifer Neogloboquadrina pachyderma (sinistral). This cooling trend was also observed as an increase in the abundance of sea ice dinoflagellates and diatoms and intermediate water–dwelling radiolarians (e.g., C. davisiana). Cooling of the surface waters would have enhanced ventilation of the intermediate waters during glacials and increased density stratification during interglacials, contributing to the drop in dissolved-oxygen  content  in  the  intermediate  and bottom waters at these times, which is suggested by the increase in deep infaunal benthic foraminifer taxa.",14,Expedition 323 summary
density stratification during interglacials,contribute to,drop in dissolved-oxygen content in the intermediate and bottom waters,Changes in bottom water and intermediate-water conditions,"High sedimentation-rate Sites U1339 and U1345, located within the OMZ today (Fig. F4), reveal highamplitude variability in the relative abundance of the deep infaunal assemblage since 0.8 Ma. This appears to be associated with interglacial–deglacial cyclicity, showing a higher abundance of deep infaunal species (reflecting the lowest bottom water oxygen conditions) during interglacials, in particular strong interglacial marine isotope Stages (MIS) 1, 5, and 11. Higher bottom water oxygen conditions appear to correlate with glacials. Furthermore, Sites U1340, U1343, and U1344 contain well-preserved foraminifers over the last 2 m.y., with increasing absolute abundances of benthic and planktonic taxa across the MPT (\~0.8–1.1 Ma), in association with an increase in abundance of the polar planktonic foraminifer Neogloboquadrina pachyderma (sinistral). This cooling trend was also observed as an increase in the abundance of sea ice dinoflagellates and diatoms and intermediate water–dwelling radiolarians (e.g., C. davisiana). Cooling of the surface waters would have enhanced ventilation of the intermediate waters during glacials and increased density stratification during interglacials, contributing to the drop in dissolved-oxygen  content  in  the  intermediate  and bottom waters at these times, which is suggested by the increase in deep infaunal benthic foraminifer taxa.",14,Expedition 323 summary
drop in dissolved-oxygen content in the intermediate and bottom waters,suggested by,increase in deep infaunal benthic foraminifer taxa,Changes in bottom water and intermediate-water conditions,"High sedimentation-rate Sites U1339 and U1345, located within the OMZ today (Fig. F4), reveal highamplitude variability in the relative abundance of the deep infaunal assemblage since 0.8 Ma. This appears to be associated with interglacial–deglacial cyclicity, showing a higher abundance of deep infaunal species (reflecting the lowest bottom water oxygen conditions) during interglacials, in particular strong interglacial marine isotope Stages (MIS) 1, 5, and 11. Higher bottom water oxygen conditions appear to correlate with glacials. Furthermore, Sites U1340, U1343, and U1344 contain well-preserved foraminifers over the last 2 m.y., with increasing absolute abundances of benthic and planktonic taxa across the MPT (\~0.8–1.1 Ma), in association with an increase in abundance of the polar planktonic foraminifer Neogloboquadrina pachyderma (sinistral). This cooling trend was also observed as an increase in the abundance of sea ice dinoflagellates and diatoms and intermediate water–dwelling radiolarians (e.g., C. davisiana). Cooling of the surface waters would have enhanced ventilation of the intermediate waters during glacials and increased density stratification during interglacials, contributing to the drop in dissolved-oxygen  content  in  the  intermediate  and bottom waters at these times, which is suggested by the increase in deep infaunal benthic foraminifer taxa.",14,Expedition 323 summary
Expedition 323,had objectives,to constrain global models of subseafloor biomass and microbial respiration,Microbiology in high–surface-productivity environments,The microbiological objectives of Expedition 323 were to constrain global models of subseafloor biomass and microbial respiration by quantifying subseafloor cell abundance and interstitial water chemistry in an extremely high productivity region of the ocean. We also sought to determine how subseafloor community composition is influenced by high productivity in the overlying water column.,14,Expedition 323 summary
Expedition 323,aimed to quantify,subseafloor cell abundance and interstitial water chemistry,Microbiology in high–surface-productivity environments,The microbiological objectives of Expedition 323 were to constrain global models of subseafloor biomass and microbial respiration by quantifying subseafloor cell abundance and interstitial water chemistry in an extremely high productivity region of the ocean. We also sought to determine how subseafloor community composition is influenced by high productivity in the overlying water column.,14,Expedition 323 summary
subseafloor cell abundance and interstitial water chemistry,were quantified in,an extremely high productivity region of the ocean,Microbiology in high–surface-productivity environments,The microbiological objectives of Expedition 323 were to constrain global models of subseafloor biomass and microbial respiration by quantifying subseafloor cell abundance and interstitial water chemistry in an extremely high productivity region of the ocean. We also sought to determine how subseafloor community composition is influenced by high productivity in the overlying water column.,14,Expedition 323 summary
Expedition 323,sought to determine,how subseafloor community composition is influenced by high productivity in the overlying water column,Microbiology in high–surface-productivity environments,The microbiological objectives of Expedition 323 were to constrain global models of subseafloor biomass and microbial respiration by quantifying subseafloor cell abundance and interstitial water chemistry in an extremely high productivity region of the ocean. We also sought to determine how subseafloor community composition is influenced by high productivity in the overlying water column.,14,Expedition 323 summary
high-resolution sampling,took place at,five sites in the Bering Sea,Microbiology in high–surface-productivity environments,"To meet these objectives, high-resolution sampling for microbiological analyses and interstitial water chemistry took place at five sites in the Bering Sea. Each site was selected based upon its distance from land and its marine productivity, as determined by annual chlorophyll-a concentrations in the water column.",14,Expedition 323 summary
